Event ID,Artist,Genres,Date,Venue,City,State,Capacity,Number of Songs
05586,Larry Fleet,pop,06-06-2024,Myrtle Beach Boardwalk,Myrtle Beach,SC,,10
05587,Larry Fleet,pop,11-05-2024,The Youngstown Foundation Amphitheatre,Youngstown,OH,,10
05588,Larry Fleet,pop,26-04-2024,Cadence Bank Amphitheatre at Chastain Park,Atlanta,GA,,10
05589,Larry Fleet,pop,13-04-2024,Electric City,Buffalo,NY,,10
05590,Larry Fleet,pop,06-04-2024,The Fillmore Silver Spring,Silver Spring,MD,,24
05591,Larry Fleet,pop,04-04-2024,Citizens House of Blues Boston,Boston,MA,,24
05592,Larry Fleet,pop,22-03-2024,The Fillmore,Philadelphia,PA,"8,722",10
05593,Larry Fleet,pop,21-03-2024,Minglewood Hall,Memphis,TN,"1,083",10
05594,Larry Fleet,pop,14-03-2024,Jannus Live,St. Petersburg,FL,"2,000",10
05595,Larry Fleet,pop,07-03-2024,The Pageant,St. Louis,MO,"2,300",24
05596,Larry Fleet,pop,02-03-2024,The National,Richmond,VA,,10
05597,Larry Fleet,pop,17-02-2024,Tabernacle,Atlanta,GA,,22
05598,Larry Fleet,pop,15-02-2024,ETSU Martin Center for the Arts,Johnson City,TN,,10
05599,Larry Fleet,pop,19-01-2024,Angel of the Winds Arena,Everett,WA,"5,000",10
05600,The Backfires,rock,02-10-2024,Heaven Can Wait,New York,NY,,12
05601,The Backfires,rock,13-02-2024,Metro Baltimore,Baltimore,MD,,10
05602,The Backfires,rock,10-02-2024,Riff City,Buffalo,NY,,10
05603,The Backfires,rock,09-02-2024,The Song & Dance,Syracuse,NY,,10
05604,The Backfires,rock,07-02-2024,Empire Underground,Albany,NY,,10
05605,The Backfires,rock,06-02-2024,Taffeta,Lowell,MA,,10
05606,The Backfires,rock,04-02-2024,Portland House of Music and Events,Portland,ME,,10
05607,The Backfires,rock,03-02-2024,Alchemy,Providence,RI,,10
05608,The Backfires,rock,02-02-2024,Space Ballroom,Hamden,CT,,11
05609,The Backfires,rock,01-02-2024,Higher Ground Showcase Lounge,South Burlington,VT,,10
05610,Vincent Lima,pop,02-10-2024,Brighton Music Hall,Boston,MA,,11
05611,Vincent Lima,pop,30-09-2024,Bowery Ballroom,New York,NY,,10
05612,Vincent Lima,pop,27-09-2024,Ocean City Inlet Beach,Ocean City,MD,,10
05613,Vincent Lima,pop,30-06-2024,Bushnell Park,Hartford,CT,,10
05614,Vincent Lima,pop,17-06-2024,Red Butte Garden,Salt Lake City,UT,,10
05615,Vincent Lima,pop,13-06-2024,Great Stage Park,Manchester,TN,,10
05616,Vincent Lima,pop,10-04-2024,Ponyboy,Oklahoma City,OK,,10
05617,Saint Motel,"indie, pop, rock",10-09-2024,Greek Theatre,Baton Rouge,LA,"3,500",10
05618,Saint Motel,"indie, pop, rock",09-09-2024,Footprint Center,Phoenix,AZ,"17,716",10
05619,Saint Motel,"indie, pop, rock",07-09-2024,Grand Sierra Theatre,Reno,NV,,10
05620,Saint Motel,"indie, pop, rock",03-09-2024,WaMu Theater,Seattle,WA,"17,459",10
05621,Saint Motel,"indie, pop, rock",31-08-2024,BECU Live at Northern Quest Resort & Casino,Airway Heights,WA,,10
05622,Saint Motel,"indie, pop, rock",28-08-2024,Hero Arena at the Mountain America Center,Idaho Falls,ID,,10
05623,Saint Motel,"indie, pop, rock",17-05-2024,Galatyn Park,Richardson,TX,,14
05624,Saint Motel,"indie, pop, rock",04-05-2024,Mt. Bachelor Ski & Sports,Bend,OR,,10
05625,Saint Motel,"indie, pop, rock",26-04-2024,Stable Hall,San Antonio,TX,,17
05626,Saint Motel,"indie, pop, rock",24-04-2024,Washington's,Fort Collins,CO,,17
05627,Saint Motel,"indie, pop, rock",23-04-2024,Boulder Theater,Boulder,CO,,10
05628,Saint Motel,"indie, pop, rock",21-04-2024,First Avenue,Minneapolis,MN,"1,550",15
05629,Saint Motel,"indie, pop, rock",20-04-2024,Turner Hall Ballroom,Milwaukee,WI,,16
05630,Saint Motel,"indie, pop, rock",19-04-2024,The Truman,Kansas City,MO,,15
05631,Saint Motel,"indie, pop, rock",17-04-2024,Saint Andrew's Hall,Detroit,MI,"1,000",15
05632,Saint Motel,"indie, pop, rock",16-04-2024,Roxian Theatre,McKees Rocks,PA,"2,500",16
05633,Saint Motel,"indie, pop, rock",13-04-2024,Brooklyn Bowl Nashville,Nashville,TN,,16
05634,Saint Motel,"indie, pop, rock",12-04-2024,Heaven @ The Masquerade,Atlanta,GA,,16
05635,Saint Motel,"indie, pop, rock",11-04-2024,The Ritz,Raleigh,NC,,16
05636,Saint Motel,"indie, pop, rock",09-04-2024,The Plaza Theatre,Orlando,FL,,17
05637,Saint Motel,"indie, pop, rock",08-04-2024,Revolution Live,Fort Lauderdale,FL,"1,300",16
05638,Carly Pearce,country,24-10-2024,Hard Rock Event Center,Tampa,FL,,10
05639,Carly Pearce,country,12-10-2024,Balloon Fiesta Park,Albuquerque,NM,,15
05640,Carly Pearce,country,11-10-2024,Pearl Concert Theater at Palms Casino Resort,Las Vegas,NV,,10
05641,Carly Pearce,country,05-10-2024,Agora,Cleveland,OH,,19
05642,Carly Pearce,country,10-09-2024,Gilley's Dallas,Dallas,TX,,10
05643,Carly Pearce,country,18-08-2024,Addition Financial Arena,Orlando,FL,"10,072",10
05644,Carly Pearce,country,19-07-2024,Carowinds Paladium,Charlotte,NC,,20
05645,Carly Pearce,country,29-06-2024,Golden 1 Center,Sacramento,CA,359,11
05646,Carly Pearce,country,28-06-2024,Kia Forum,Inglewood,CA,"17,505",10
05647,Carly Pearce,country,22-06-2024,PNC Arena,Raleigh,NC,,10
05648,Carly Pearce,country,21-06-2024,CFG Bank Arena,Baltimore,MD,"14,000",11
05649,Carly Pearce,country,20-06-2024,Wells Fargo Center,Philadelphia,PA,"14,000",11
05650,Carly Pearce,country,18-06-2024,Grand Ole Opry House,Nashville,TN,"2,362",10
05651,Carly Pearce,country,18-06-2024,Grand Ole Opry House,Nashville,TN,"2,362",10
05652,Carly Pearce,country,15-06-2024,Rupp Arena at Central Bank Center,Lexington,KY,,10
05653,Carly Pearce,country,14-06-2024,State Farm Arena,Atlanta,GA,"21,000",10
05654,Carly Pearce,country,09-06-2024,Nissan Stadium,Nashville,TN,"20,000",10
05655,Carly Pearce,country,08-06-2024,T-Mobile Center,Kansas City,MO,"18,972",10
05656,Carly Pearce,country,06-06-2024,Denny Sanford Premier Center,Sioux Falls,SD,"10,436",11
05657,Carly Pearce,country,01-06-2024,Van Andel Arena,Grand Rapids,MI,"12,860",11
05658,Carly Pearce,country,31-05-2024,United Center,Chicago,IL,"23,500",11
05659,Carly Pearce,country,17-05-2024,Spectrum Center,Charlotte,NC,"17,500",11
05660,Carly Pearce,country,16-05-2024,Bon Secours Wellness Arena,Greenville,SC,"10,000",11
05661,Carly Pearce,country,09-05-2024,UBS Arena,Elmont,NY,"18,000",10
05662,Carly Pearce,country,04-05-2024,KeyBank Center,Buffalo,NY,"19,200",10
05663,Carly Pearce,country,27-04-2024,PPG Paints Arena,Pittsburgh,PA,"1,400",12
05664,Carly Pearce,country,26-04-2024,Thompson-Boling Arena,Knoxville,TN,,10
05665,Carly Pearce,country,25-04-2024,Bridgestone Arena,Nashville,TN,"39,790",13
05666,Carly Pearce,country,20-04-2024,Xcel Energy Center,St. Paul,MN,"20,554",12
05667,Carly Pearce,country,19-04-2024,Fiserv Forum,Milwaukee,WI,"41,900",12
05668,Carly Pearce,country,18-04-2024,Gainbridge Fieldhouse,Indianapolis,IN,"20,000",12
05669,Carly Pearce,country,13-04-2024,BOK Center,Tulsa,OK,"19,199",10
05670,Carly Pearce,country,12-04-2024,Dickies Arena,Fort Worth,TX,"14,000",12
05671,Carly Pearce,country,06-04-2024,ExtraMile Arena,Boise,ID,"13,390",10
05672,Carly Pearce,country,05-04-2024,Delta Center,Salt Lake City,UT,"2,700",10
05673,Carly Pearce,country,04-04-2024,Ball Arena,Denver,CO,"21,000",10
05674,Carly Pearce,country,30-03-2024,Matthew Knight Arena,Eugene,OR,"12,364",13
05675,Carly Pearce,country,29-03-2024,Climate Pledge Arena,Seattle,WA,"47,116",12
05676,Carly Pearce,country,23-03-2024,Nationwide Arena,Columbus,OH,"20,000",13
05677,Carly Pearce,country,22-03-2024,Enterprise Center,St. Louis,MO,"19,260",10
05678,Carly Pearce,country,21-03-2024,Wells Fargo Arena,Des Moines,IA,"16,110",13
05679,Carly Pearce,country,16-03-2024,Kia Center,Orlando,FL,"20,000",11
05680,Carly Pearce,country,15-03-2024,Amalie Arena,Tampa,FL,"20,500",12
05681,Carly Pearce,country,14-03-2024,Vystar Veterans Memorial Arena,Jacksonville,FL,"15,000",12
05682,Carly Pearce,country,28-02-2024,NRG Stadium,Houston,TX,"47,000",15
05683,Seven Lions,"edm, other, pop",30-12-2024,Colorado Convention Center,Denver,CO,,10
05684,Seven Lions,"edm, other, pop",28-12-2024,Minneapolis Armory,Minneapolis,MN,"8,400",10
05685,Seven Lions,"edm, other, pop",23-11-2024,Downtown Events Center,Las Vegas,NV,,10
05686,Seven Lions,"edm, other, pop",31-08-2024,Seatgeek Stadium,Bridgeview,IL,"28,000",10
05687,Seven Lions,"edm, other, pop",10-08-2024,Echostage,"Washington, D.C.",DC,"3,000",24
05688,Seven Lions,"edm, other, pop",02-08-2024,Big Night Live,Boston,MA,,10
05689,Seven Lions,"edm, other, pop",21-06-2024,Double JJ Ranch,Rothbury,MI,,10
05690,Seven Lions,"edm, other, pop",15-06-2024,Great Stage Park,Manchester,TN,,10
05691,Seven Lions,"edm, other, pop",14-06-2024,Great Stage Park,Manchester,TN,,10
05692,Seven Lions,"edm, other, pop",19-05-2024,Las Vegas Motor Speedway,Las Vegas,NV,,10
05693,Seven Lions,"edm, other, pop",19-01-2024,Belly Up,Aspen,CO,,10
05694,James Hype,"edm, other, pop",31-12-2024,Colorado Convention Center,Denver,CO,,10
05695,James Hype,"edm, other, pop",26-10-2024,National Orange Show Events Center,San Bernardino,CA,,10
05696,James Hype,"edm, other, pop",12-10-2024,Ayu Dayclub,Las Vegas,NV,,10
05697,James Hype,"edm, other, pop",21-06-2024,Zouk Nightclub,Las Vegas,NV,,10
05698,James Hype,"edm, other, pop",06-04-2024,The Midway,San Francisco,CA,,10
05699,James Hype,"edm, other, pop",05-04-2024,The Torch at LA Memorial Coliseum,Los Angeles,CA,,10
05700,James Hype,"edm, other, pop",30-03-2024,Zouk Nightclub,Las Vegas,NV,,10
05701,James Hype,"edm, other, pop",24-03-2024,Hyde Beach,Miami Beach,FL,,10
05702,James Hype,"edm, other, pop",16-03-2024,Mission Ballroom,Denver,CO,"3,900",10
05703,James Hype,"edm, other, pop",10-02-2024,St. Louis Mardi Gras,St. Louis,MO,,10
05704,DJ Snake,"edm, hip hop, other, pop",20-10-2024,The Elmont,El Paso,TX,,10
05705,DJ Snake,"edm, hip hop, other, pop",19-10-2024,Zouk Nightclub,Las Vegas,NV,,10
05706,DJ Snake,"edm, hip hop, other, pop",18-10-2024,E11even,Miami,FL,,10
05707,DJ Snake,"edm, hip hop, other, pop",22-09-2024,Legend Valley Concert Venue and Campground,Thornville,OH,,10
05708,DJ Snake,"edm, hip hop, other, pop",21-09-2024,Zouk Nightclub,Las Vegas,NV,,10
05709,DJ Snake,"edm, hip hop, other, pop",29-06-2024,E11even,Miami,FL,,10
05710,DJ Snake,"edm, hip hop, other, pop",25-05-2024,Zouk Nightclub,Las Vegas,NV,,10
05711,DJ Snake,"edm, hip hop, other, pop",18-05-2024,Las Vegas Motor Speedway,Las Vegas,NV,,10
05712,DJ Snake,"edm, hip hop, other, pop",17-05-2024,Ayu Dayclub,Las Vegas,NV,,10
05713,DJ Snake,"edm, hip hop, other, pop",11-05-2024,LIV,Miami Beach,FL,,10
05714,DJ Snake,"edm, hip hop, other, pop",10-05-2024,Zouk Nightclub,Las Vegas,NV,,10
05715,DJ Snake,"edm, hip hop, other, pop",21-04-2024,Empire Polo Club,Indio,CA,"90,000",18
05716,DJ Snake,"edm, hip hop, other, pop",14-04-2024,Empire Polo Club,Indio,CA,"90,000",13
05717,Galantis,"edm, pop",31-12-2024,National Orange Show Events Center,San Bernardino,CA,,10
05718,Galantis,"edm, pop",10-11-2024,Tinker Field,Orlando,FL,,29
05719,Galantis,"edm, pop",07-09-2024,Louis Armstrong Stadium,Queens,NY,,10
05720,Galantis,"edm, pop",02-08-2024,Grant Park,Chicago,IL,,32
05721,Galantis,"edm, pop",23-06-2024,The Brooklyn Mirage,Brooklyn,NY,,10
05722,Galantis,"edm, pop",22-06-2024,The Surf Lodge,Montauk,NY,,10
05723,Galantis,"edm, pop",16-06-2024,Great Stage Park,Manchester,TN,,10
05724,Galantis,"edm, pop",15-06-2024,LIV Beach,Las Vegas,NV,,10
05725,Galantis,"edm, pop",24-05-2024,KC Live in the Power & Light District,Kansas City,MO,,56
05726,Galantis,"edm, pop",18-05-2024,LIV,Miami Beach,FL,,10
05727,Eric Prydz,"edm, other, pop",31-12-2024,Petco Park,San Diego,CA,"16,100",10
05728,Eric Prydz,"edm, other, pop",01-11-2024,XS Nightclub,Las Vegas,NV,,10
05729,Eric Prydz,"edm, other, pop",08-06-2024,Civic Center Park,Denver,CO,,10
05730,Eric Prydz,"edm, other, pop",07-06-2024,Brooklyn Navy Yard,Brooklyn,NY,,10
05731,Eric Prydz,"edm, other, pop",18-05-2024,Marquee Dayclub,Las Vegas,NV,,10
05732,Eric Prydz,"edm, other, pop",16-05-2024,Las Vegas Motor Speedway,Las Vegas,NV,,10
05733,Eric Prydz,"edm, other, pop",20-04-2024,Empire Polo Club,Indio,CA,"90,000",10
05734,Eric Prydz,"edm, other, pop",24-03-2024,Bayfront Park,Miami,FL,,10
05735,Eric Prydz,"edm, other, pop",24-03-2024,M2,Miami Beach,FL,,10
05736,Eric Prydz,"edm, other, pop",09-02-2024,Big Night Live,Boston,MA,,18
05737,Eric Prydz,"edm, other, pop",03-02-2024,Echostage,"Washington, D.C.",DC,"3,000",10
05738,Black Coffee,"edm, pop",07-12-2024,Soundcheck,Washington,DC,,10
05739,Black Coffee,"edm, pop",05-12-2024,1902,San Antonio,TX,,10
05740,Black Coffee,"edm, pop",04-12-2024,Club Space,Miami,FL,,10
05741,Black Coffee,"edm, pop",29-11-2024,The Motor Enclave,Tampa,FL,,10
05742,Black Coffee,"edm, pop",24-11-2024,XS Nightclub,Las Vegas,NV,,10
05743,Black Coffee,"edm, pop",23-11-2024,Rawhide Western Town and Event Center,Chandler,AZ,,10
05744,Black Coffee,"edm, pop",22-11-2024,SILO,Dallas,TX,,10
05745,Black Coffee,"edm, pop",21-11-2024,The Ave Live,Philadelphia,PA,,10
05746,Black Coffee,"edm, pop",12-10-2024,Under the K Bridge Park,Brooklyn,NY,,10
05747,Black Coffee,"edm, pop",11-10-2024,Under the K Bridge Park,Brooklyn,NY,,10
05748,Black Coffee,"edm, pop",11-05-2024,Red Rocks Amphitheatre,Morrison,CO,,10
05749,Black Coffee,"edm, pop",10-05-2024,Navy Pier,Chicago,IL,,10
05750,Black Coffee,"edm, pop",02-05-2024,LIV,Miami Beach,FL,,10
05751,Black Coffee,"edm, pop",26-04-2024,The Concourse Project,Austin,TX,280,10
05752,Black Coffee,"edm, pop",30-03-2024,Belly Up,Aspen,CO,,10
05753,Black Coffee,"edm, pop",30-03-2024,The Snow Lodge,Aspen,CO,,10
05754,Black Coffee,"edm, pop",23-03-2024,Factory Town,Miami,FL,,10
05755,Lilly Palmer,edm,22-11-2024,Brooklyn Storehouse,Brooklyn,NY,,10
05756,Lilly Palmer,edm,17-05-2024,Las Vegas Motor Speedway,Las Vegas,NV,,10
05757,Lilly Palmer,edm,02-02-2024,Club Space,Miami,FL,,10
05758,CamelPhat,"edm, other",23-11-2024,Brooklyn Storehouse,Brooklyn,NY,,10
05759,CamelPhat,"edm, other",20-03-2024,Miami Marine Stadium,Miami,FL,,10
05760,CamelPhat,"edm, other",02-03-2024,Fillmore Auditorium,Denver,CO,"3,700",10
05761,CamelPhat,"edm, other",01-03-2024,Radius,Chicago,IL,,10
05762,CamelPhat,"edm, other",24-02-2024,Academy LA,Los Angeles,CA,,10
05763,CamelPhat,"edm, other",10-02-2024,The Concourse Project,Austin,TX,280,29
05764,CamelPhat,"edm, other",09-02-2024,The Great Hall at Avant Gardner,Brooklyn,NY,,10
05765,CamelPhat,"edm, other",01-01-2024,Petco Park,San Diego,CA,"16,100",10
05766,INZO,edm,13-12-2024,The Factory,Chesterfield,MO,"3,000",10
05767,INZO,edm,17-11-2024,Tacoma Dome,Tacoma,WA,"1,509",10
05768,INZO,edm,25-10-2024,Downtown Events Center,Las Vegas,NV,,10
05769,INZO,edm,05-10-2024,Phoenix Raceway,Avondale,AZ,,10
05770,INZO,edm,21-09-2024,Legend Valley Concert Venue and Campground,Thornville,OH,,10
05771,INZO,edm,09-08-2024,Pocono Raceway,Long Pond,PA,,10
05772,INZO,edm,04-05-2024,The Midway,San Francisco,CA,,10
05773,INZO,edm,20-04-2024,Mission Ballroom,Denver,CO,"3,900",10
05774,INZO,edm,12-04-2024,The Concourse Project,Austin,TX,280,38
05775,INZO,edm,15-03-2024,Buffalo Iron Works,Buffalo,NY,,10
05776,deadmau5,"edm, other, pop",30-12-2024,Phoenix Raceway,Avondale,AZ,,10
05777,deadmau5,"edm, other, pop",21-12-2024,SILO,Dallas,TX,,10
05778,deadmau5,"edm, other, pop",20-12-2024,Stereo Live,Houston,TX,,10
05779,deadmau5,"edm, other, pop",18-12-2024,11:11,El Paso,TX,,10
05780,deadmau5,"edm, other, pop",02-11-2024,Red Rocks Amphitheatre,Morrison,CO,,10
05781,deadmau5,"edm, other, pop",01-11-2024,Red Rocks Amphitheatre,Morrison,CO,,53
05782,deadmau5,"edm, other, pop",26-10-2024,Travis County Expo Center,Austin,TX,,10
05783,deadmau5,"edm, other, pop",25-10-2024,Zouk Nightclub,Las Vegas,NV,,10
05784,deadmau5,"edm, other, pop",12-10-2024,Echostage,"Washington, D.C.",DC,"3,000",10
05785,deadmau5,"edm, other, pop",04-10-2024,Radius,Chicago,IL,,10
05786,deadmau5,"edm, other, pop",07-09-2024,Zouk Nightclub,Las Vegas,NV,,10
05787,deadmau5,"edm, other, pop",06-09-2024,The Palladium Outdoors,Worcester,MA,,10
05788,deadmau5,"edm, other, pop",30-08-2024,E11even,Miami,FL,,10
05789,deadmau5,"edm, other, pop",24-08-2024,The Momentary,Bentonville,AR,,10
05790,deadmau5,"edm, other, pop",10-08-2024,Zouk Nightclub,Las Vegas,NV,,10
05791,deadmau5,"edm, other, pop",04-07-2024,Belly Up,Aspen,CO,,10
05792,deadmau5,"edm, other, pop",03-07-2024,Belly Up,Aspen,CO,,10
05793,deadmau5,"edm, other, pop",20-05-2024,Zouk Nightclub,Las Vegas,NV,,10
05794,deadmau5,"edm, other, pop",19-05-2024,Las Vegas Motor Speedway,Las Vegas,NV,,10
05795,deadmau5,"edm, other, pop",18-05-2024,The Concourse Project,Austin,TX,280,10
05796,deadmau5,"edm, other, pop",11-05-2024,Zouk Nightclub,Las Vegas,NV,,10
05797,deadmau5,"edm, other, pop",03-05-2024,The Brooklyn Mirage,Brooklyn,NY,,48
05798,deadmau5,"edm, other, pop",02-05-2024,The Brooklyn Mirage,Brooklyn,NY,,53
05799,deadmau5,"edm, other, pop",27-04-2024,Hollywood Bowl,Los Angeles,CA,"10,258",46
05800,deadmau5,"edm, other, pop",12-04-2024,Zouk Nightclub,Las Vegas,NV,,10
05801,deadmau5,"edm, other, pop",24-03-2024,E11even,Miami,FL,,10
05802,deadmau5,"edm, other, pop",22-03-2024,Eden Roc Miami Beach Hotel,Miami Beach,FL,,10
05803,deadmau5,"edm, other, pop",10-03-2024,Maya Day & Nightclub,Scottsdale,AZ,,10
05804,deadmau5,"edm, other, pop",08-03-2024,Zouk Nightclub,Las Vegas,NV,,10
05805,deadmau5,"edm, other, pop",16-02-2024,The Gateway,Salt Lake City,UT,,10
05806,deadmau5,"edm, other, pop",16-02-2024,Zouk Nightclub,Las Vegas,NV,,10
05807,deadmau5,"edm, other, pop",03-02-2024,Zouk Nightclub,Las Vegas,NV,,10
05808,deadmau5,"edm, other, pop",12-01-2024,Zouk Nightclub,Las Vegas,NV,,10
05809,Charlotte de Witte,edm,02-11-2024,The City Market of Los Angeles,Los Angeles,CA,,10
05810,Charlotte de Witte,edm,30-08-2024,Cermak Hall,Chicago,IL,,10
05811,Charlotte de Witte,edm,30-08-2024,Union Park,Chicago,IL,,10
05812,Charlotte de Witte,edm,23-06-2024,Double JJ Ranch,Rothbury,MI,,10
05813,Charlotte de Witte,edm,22-06-2024,Brooklyn Navy Yard,Brooklyn,NY,,10
05814,Charlotte de Witte,edm,20-04-2024,Empire Polo Club,Indio,CA,"90,000",10
05815,Charlotte de Witte,edm,13-04-2024,Empire Polo Club,Indio,CA,"90,000",10
05816,Charlotte de Witte,edm,12-04-2024,Ross Aviation,Thermal,CA,,10
05817,Charlotte de Witte,edm,08-04-2024,Reveille Peak Ranch,Burnet,TX,,10
05818,Charlotte de Witte,edm,06-04-2024,The Wall at Area 15,Las Vegas,NV,,10
05819,Charlotte de Witte,edm,05-04-2024,Cow Palace,Daly City,CA,"16,500",10
05820,Charlotte de Witte,edm,20-03-2024,Factory Town,Miami,FL,,10
05821,Diplo,"edm, other, pop",31-12-2024,Los Angeles Convention Center,Los Angeles,CA,,10
05822,Diplo,"edm, other, pop",31-12-2024,National Orange Show Events Center,San Bernardino,CA,,10
05823,Diplo,"edm, other, pop",31-12-2024,Avalon,Los Angeles,CA,,10
05824,Diplo,"edm, other, pop",30-12-2024,SILO,Dallas,TX,,10
05825,Diplo,"edm, other, pop",28-12-2024,Palm Tree Club,North Miami Beach,FL,,10
05826,Diplo,"edm, other, pop",28-12-2024,LIV,Miami Beach,FL,,10
05827,Diplo,"edm, other, pop",23-12-2024,Belly Up,Aspen,CO,,10
05828,Diplo,"edm, other, pop",22-12-2024,The Snow Lodge,Aspen,CO,,10
05829,Diplo,"edm, other, pop",15-12-2024,Palisades Tahoe,Olympic Valley,CA,,10
05830,Diplo,"edm, other, pop",14-12-2024,XS Nightclub,Las Vegas,NV,,10
05831,Diplo,"edm, other, pop",06-12-2024,XS Nightclub,Las Vegas,NV,,10
05832,Diplo,"edm, other, pop",05-12-2024,LIV,Miami Beach,FL,,10
05833,Diplo,"edm, other, pop",29-11-2024,Wai Kai,O'ahu,HI,,10
05834,Diplo,"edm, other, pop",22-11-2024,XS Nightclub,Las Vegas,NV,,10
05835,Diplo,"edm, other, pop",09-11-2024,E11even,Miami,FL,,10
05836,Diplo,"edm, other, pop",08-11-2024,Tinker Field,Orlando,FL,,10
05837,Diplo,"edm, other, pop",01-11-2024,Fairmont Century Plaza,Los Angeles,CA,,10
05838,Diplo,"edm, other, pop",30-10-2024,XS Nightclub,Las Vegas,NV,,10
05839,Diplo,"edm, other, pop",26-10-2024,Byline Bank Aragon Ballroom,Chicago,IL,,10
05840,Diplo,"edm, other, pop",25-10-2024,Masonic Temple Theatre,Detroit,MI,,10
05841,Diplo,"edm, other, pop",20-10-2024,Mayfair,Austin,TX,,10
05842,Diplo,"edm, other, pop",19-10-2024,Echostage,"Washington, D.C.",DC,"3,000",10
05843,Diplo,"edm, other, pop",18-10-2024,Underground Atlanta,Atlanta,GA,,10
05844,Diplo,"edm, other, pop",12-10-2024,Encore Beach Club,Las Vegas,NV,,10
05845,Diplo,"edm, other, pop",04-10-2024,XS Nightclub,Las Vegas,NV,,10
05846,Diplo,"edm, other, pop",22-09-2024,The Brooklyn Mirage,Brooklyn,NY,,10
05847,Diplo,"edm, other, pop",21-09-2024,The Brooklyn Mirage,Brooklyn,NY,,10
05848,Diplo,"edm, other, pop",21-09-2024,The Big E Arena,West Springfield,MA,,10
05849,Diplo,"edm, other, pop",20-09-2024,XS Nightclub,Las Vegas,NV,,10
05850,Diplo,"edm, other, pop",15-09-2024,The Office,Nashville,TN,,10
05851,Diplo,"edm, other, pop",14-09-2024,Gas Works Park,Seattle,WA,,10
05852,Diplo,"edm, other, pop",13-09-2024,Encore Beach Club,Las Vegas,NV,,10
05853,Diplo,"edm, other, pop",08-09-2024,Pier 30/32,San Francisco,CA,,10
